molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4214476,CNc1ncc2c(-c3ccc(N4CCNCC4)nc3)nn(CC3OCCO3)c2n1,inactive,396.455,0.7125,2,10,5
CHEMBL4209562,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCC(=O)NO)ccc34)n2)cn1,active,464.482,1.9354,2,10,9
CHEMBL4205747,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCCC(=O)NO)ccc34)n2)cn1,active,478.509,2.3255,2,10,9.017728767
CHEMBL4204308,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCCCC(=O)NO)ccc34)n2)cn1,active,492.536,2.7156,2,10,9.13667714
CHEMBL4209174,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCCCCC(=O)NO)ccc34)n2)cn1,active,506.563,3.1057,2,10,9.26760624
CHEMBL4209005,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCCCC(=O)Nc5ccccc5N)ccc34)n2)cn1,active,567.65,4.4311,2,10,9.017728767
CHEMBL4218410,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCCCS)ccc34)n2)cn1,active,465.579,3.7499,1,9,8.823908741
CHEMBL4208236,CC(=O)CCCCCOc1ccc2c(OCCn3nc(-c4cnn(C)c4)ccc3=O)ccnc2c1,active,475.549,3.7992,0,9,9
CHEMBL4203363,CNC(=O)CCCCCOc1ccc2c(OCCn3nc(-c4cnn(C)c4)ccc3=O)ccnc2c1,active,490.564,2.9562,1,9,8.920818754
CHEMBL4214018,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCc5ccc(C(=O)Nc6ccccc6N)cc5)ccc34)n2)cn1,active,587.64,4.6845,2,10,9.356547324
CHEMBL4207710,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCc5ccc(/C=C/C(=O)Nc6ccccc6N)cc5)ccc34)n2)cn1,active,613.678,5.0841,2,10,8.958607315
CHEMBL4207111,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCc5ccc(/C=C/C(=O)Nc6ccccc6N)nc5)ccc34)n2)cn1,active,614.666,4.4791,2,11,9.200659451
CHEMBL4210834,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCc5ccc(CCC(=O)Nc6ccccc6N)cc5)ccc34)n2)cn1,active,615.694,5.0035,2,10,8.292429824
CHEMBL4204833,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(OCCCOc5ccc(C(=O)Nc6ccccc6N)nc5)ccc34)n2)cn1,active,632.681,4.3484,2,12,9.148741651
CHEMBL4216512,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(C(=O)Nc5ccccc5N)ccc34)n2)cn1,active,481.516,3.1055,2,9,7.431798276
CHEMBL4209189,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(-c5ccc(C(=O)Nc6ccccc6N)s5)ccc34)n2)cn1,active,563.643,4.834,2,10,8.886056648
CHEMBL4204322,Cn1cc(-c2ccc(=O)n(CCOc3ccnc4cc(Nc5ccc(C(=O)Nc6ccccc6N)nc5)ccc34)n2)cn1,active,573.617,4.2441,3,11,8.431798276
CHEMBL4212133,COc1cc2c(cc1OC)Nc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c1N(C)C2,active,602.598,5.6151,3,9,6
CHEMBL4207250,COc1cc2c(cc1OC)Nc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c1N(C)C2,active,584.608,5.476,3,9,6
CHEMBL4216580,COc1cc2c(cc1OC)C(=O)Nc1c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc1N2,active,601.566,5.836,4,8,6
CHEMBL4211604,COc1cc2c(cc1OC)C(=O)Nc1c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)ccnc1N2,active,583.576,5.6969,4,8,6
CHEMBL4214914,COc1cc2c(cc1OC)C(=O)Nc1c(ncnc1Oc1ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc1F)N2,active,602.554,5.231,4,9,6
CHEMBL4203262,COc1cc2c(cc1OC)C(=O)Nc1c(ncnc1Oc1ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc1)N2,active,584.564,5.0919,4,9,6
CHEMBL4209585,COc1cc2c(cc1OC)Nc1nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c1NC2,active,587.583,6.1958,4,8,6
CHEMBL4214494,COc1cc2c(cc1OC)Nc1nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c1NC2,active,569.593,6.0567,4,8,6
CHEMBL4210100,COc1cc2c(cc1OC)Nc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c1NC2,active,588.571,5.5908,4,9,7.612610174
CHEMBL4218389,COc1cc2c(cc1OC)Nc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c1NC2,active,570.581,5.4517,4,9,7.53313238
CHEMBL4206655,COc1ccc2c(c1)CNc1c(ncnc1Oc1ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc1)N2,active,540.555,5.4431,4,8,6.772884917
CHEMBL4213988,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ncnc4c3NCc3ccccc3O4)cc2)CC1,active,511.513,5.4832,3,7,6
CHEMBL4218909,COc1ccc2c(c1)CNc1c(nc(C)nc1Oc1ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc1)N2,active,554.582,5.75152,4,8,6
CHEMBL4203824,Cc1nc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2)c2c(n1)Oc1ccccc1CN2,active,525.54,5.79162,3,7,6
CHEMBL4215501,COc1cc2nccc(Oc3ccc(NC(=O)C(C)(C)C(=O)Nc4ccc(F)cc4)cc3)c2cc1OC,active,503.53,5.7868,2,6,8.27572413
CHEMBL4216990,COc1cc2c(cc1OC)Nc1nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c1N=C2,active,585.567,6.3343,3,8,6
CHEMBL4212011,COc1cc2c(cc1OC)Nc1nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c1N=C2,active,567.577,6.1952,3,8,6
CHEMBL4212559,COc1cc2c(cc1OC)Nc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c1N=C2,active,586.555,5.7293,3,9,7.303643611
CHEMBL4207657,COc1cc2c(cc1OC)Nc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c1N=C2,active,568.565,5.5902,3,9,6.866461092
CHEMBL4209134,COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c1N=C2,active,569.549,5.6389,2,9,6
CHEMBL4204270,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ncnc4c3N=Cc3ccccc3O4)cc2)CC1,active,509.497,5.6217,2,7,6
CHEMBL4204788,Cc1nc(Oc2ccc(NC(=O)C3(C(=O)Nc4ccc(F)cc4)CC3)cc2)c2c(n1)Oc1ccccc1C=N2,active,523.524,5.93012,2,7,6
CHEMBL4206957,CN1CCN(CCCCOc2c(OCc3ccc(C#N)cc3)cc(O)c3c(=O)cc(-c4ccccc4)oc23)CC1,inactive,539.632,5.02268,1,8,4.455931956
CHEMBL4228240,CCN(CCO)Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1,active,398.496,2.44212,3,9,6.301029996
CHEMBL4227082,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(Cc3ccccn3)ns2)n1,active,388.46,3.61372,2,8,6.301029996
CHEMBL4225923,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,active,459.583,4.50042,3,9,6
CHEMBL4247327,COc1ccc2c(OCc3nnc4sc(-c5ccn(C6CCCC6)c5)nn34)ccnc2c1,active,446.536,4.9052,0,9,6.696803943
CHEMBL4250868,COc1ccc2c(OCc3nnc4sc(-c5ccn(CC6CC6)c5)nn34)ccnc2c1,active,432.509,4.2001,0,9,7.563837353
CHEMBL4247603,COCCn1ccc(-c2nn3c(COc4ccnc5cc(OC)ccc45)nnc3s2)c1,active,436.497,3.4365,0,10,7.503070352
CHEMBL4239116,COc1ccc2c(OCc3nnc4sc(-c5cc(F)c(F)c(F)c5)nn34)ccnc2c1,active,443.41,4.4059,0,8,6.356547324
CHEMBL4249969,COc1ccc2c(OCc3nnc4sc(-c5cccc(F)c5)nn34)ccnc2c1,active,407.43,4.1277,0,8,7.838631998
CHEMBL4250443,COc1ccc2c(OCc3nnc4sc(-c5ccc(F)cc5)nn34)ccnc2c1,active,407.43,4.1277,0,8,7.087777943
CHEMBL4248266,COc1cccc(-c2nn3c(COc4ccnc5cc(OC)ccc45)nnc3s2)c1,active,419.466,3.9972,0,9,7.543633967
CHEMBL4251039,COc1ccc(-c2nn3c(COc4ccnc5cc(OC)ccc45)nnc3s2)cc1,active,419.466,3.9972,0,9,7.838631998
CHEMBL4242360,COc1ccc2c(OCc3nnc4sc(-c5ccncc5)nn34)ccnc2c1,active,390.428,3.3836,0,9,7.580044252
CHEMBL4248002,COc1ccc2[nH]c(-c3nn4c(COc5ccnc6cc(OC)ccc56)nnc4s3)cc2c1,active,458.503,4.4785,1,9,7.187755303
CHEMBL4245214,COc1ccc2c(OCc3nnc4sc(-c5cc6cc(F)ccc6[nH]5)nn34)ccnc2c1,active,446.467,4.609,1,8,6.823908741
CHEMBL4245825,COc1ccc2c(OCc3nnc4sc(-c5cc6ccccc6n5C)nn34)ccnc2c1,active,442.504,4.4803,0,9,7.761953897
CHEMBL4249147,COc1ccc2c(OCc3nnc4sc(-c5cnn(C)c5)nn34)ccnc2c1,active,393.432,2.7221,0,10,8.694648631
CHEMBL4238042,COc1ccc2c(OCc3nnc4sc(-c5cc[nH]c5)nn34)ccnc2c1,active,378.417,3.3167,1,8,7.777283529
CHEMBL4242184,COc1ccc2c(OCc3nnc4sc(-c5cccn5C)nn34)ccnc2c1,active,392.444,3.3271,0,9,6.958607315
CHEMBL4247262,CN(C)C(=O)COc1ccc(Cc2nnc3sc(-c4cnn(C)c4)nn23)cc1,inactive,397.464,1.6441,0,9,5
CHEMBL4245533,CNC(=O)COc1ccc(Cc2nnc3sc(-c4cnn(C)c4)nn23)cc1,inactive,383.437,1.3019,1,9,5
CHEMBL4249802,Cn1cc(-c2nn3c(Cc4ccc(OCCN5CCOCC5)cc4)nnc3s2)cn1,inactive,425.518,1.8881,0,10,5
CHEMBL4238658,O=C(Oc1ccc(Cc2nnc3sc(-c4cc5ccccc5[nH]4)nn23)cc1)c1cc2ccccc2[nH]1,inactive,490.548,5.6254,2,7,5
CHEMBL4239262,Cn1cc(C(=O)Oc2ccc(Cc3nnc4sc(-c5cnn(C)c5)nn34)cc2)cn1,inactive,420.458,2.1298,0,11,5
CHEMBL4282001,Cn1ccc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(Cl)cc5)c4=O)cc3F)ccnc21,active,539.954,6.1095,1,7,7.773915884
CHEMBL4289873,Cn1ccc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc21,active,523.499,5.5952,1,7,7.487983031
CHEMBL4293054,Cn1ccc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3)ccnc21,active,505.509,5.4561,1,7,7.662341109
CHEMBL4281698,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccc(Cl)cc2)c1=O,active,525.927,6.0991,2,6,8.651695137
CHEMBL4289577,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,active,509.472,5.5848,2,6,8.716698771
CHEMBL4278233,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cc2cccnc2n(-c2ccccc2)c1=O,active,491.482,5.4457,2,6,8.444905551
CHEMBL4287907,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)c1cc2cccnc2n(-c2ccc(Cl)cc2)c1=O,active,507.937,5.96,2,6,8.033858267
CHEMBL4280004,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)c1cc2cccnc2n(-c2ccc(F)cc2)c1=O,active,491.482,5.4457,2,6,8.069050969
CHEMBL4285414,O=C(N/N=C/c1ccc(Br)cc1)Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1,active,468.286,5.4124,3,4,6.295849483
CHEMBL4279863,O=C(N/N=C/c1cccn1CCCN1CCCC1)Nc1ccc(Oc2ccnc3[nH]ccc23)cc1,active,471.565,4.7982,3,6,6.042392713
CHEMBL4276946,CC(=O)n1nc(C)c(-c2ccc(Cl)c(Cl)c2)c1N,inactive,284.146,3.40762,1,4,4
CHEMBL4281823,CCn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(OC(F)(F)F)c2)c2c(N)ncnc21,active,481.478,4.7308,1,6,7.036212173
CHEMBL4282570,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,active,693.707,6.3664,1,10,8.098541679
CHEMBL4285954,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(Br)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,active,754.613,6.9898,1,10,7.997833938
CHEMBL4279457,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,active,706.75,6.2816,1,10,8.627087997
CHEMBL4286303,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(Br)cc5F)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,active,785.646,7.0441,1,10,8.19314197
CHEMBL4282738,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCCCC1,active,691.735,7.5201,1,9,8.543633967
CHEMBL4289958,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(Br)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCCCC1,active,752.641,8.1435,1,9,7.534022632
CHEMBL4293334,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,active,705.762,7.7661,1,9,7.497299825
CHEMBL4292629,COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(Br)cc5F)c4=O)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,active,784.658,8.5286,1,9,7.416914634
CHEMBL2103868,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,active,635.601,4.4474,5,9,7.659555885
CHEMBL4293183,CO/N=C(/C)COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,564.549,4.86672,2,9,6.28567024
CHEMBL4289181,C/C(COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C)=N/O,active,550.522,4.69452,3,9,6.077793723
CHEMBL4281308,CC(=O)COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,535.507,4.43342,2,8,6.812479279
CHEMBL4285792,Cc1c(OCC(O)CN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,622.629,3.53752,3,10,8.040958608
CHEMBL4277848,Cc1c(OCC(O)CN2CCC(O)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,636.656,3.66202,4,10,8.27572413
CHEMBL4282387,Cc1c(OCC(O)CN2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,635.672,3.45272,3,10,9.148741651
CHEMBL4292983,Cc1c(OCC(O)CO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,553.522,3.19762,4,9,7.630784143
CHEMBL4278929,Cc1c(OCC(C)(C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,551.55,4.61532,3,8,6.793174124
CHEMBL4289602,Cc1c(OCC(O)C(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,565.577,4.86132,3,8,6.341035157
CHEMBL4294075,CCC(O)COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,551.55,4.61532,3,8,6.617982957
CHEMBL4286172,Cc1c(OC[C@H](C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,537.523,4.22522,3,8,6.790484985
CHEMBL4293840,Cc1c(OC[C@@H](C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,537.523,4.22522,3,8,6.617982957
CHEMBL4285952,Cc1c(OCC(C)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,537.523,4.22522,3,8,6.752026734
CHEMBL4276790,Cc1c(OCCCN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,606.63,4.56672,2,9,7.798602876
CHEMBL4287439,Cc1c(OCCCS(C)(=O)=O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,599.616,4.27912,2,9,8.045757491
CHEMBL4291938,Cc1c(OCC(=O)N2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,606.586,3.70322,2,9,6.438898616
CHEMBL4284075,CCOC(=O)COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,565.533,4.40752,2,9,6
CHEMBL4283672,COCCCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,551.55,4.88092,2,8,6.536107011
CHEMBL4294252,Cc1c(OCCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,537.523,4.22682,3,8,6.585026652
CHEMBL4280222,COCCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,537.523,4.49082,2,8,6.863279433
CHEMBL4290855,Cc1c(OCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,523.496,3.83672,3,8,6.968591536
CHEMBL4280103,Cc1c(OCc2ccccc2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,569.568,6.04462,2,7,6
CHEMBL4287997,C#CCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,517.492,4.47762,2,7,6
CHEMBL4288402,C=CCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,519.508,5.03042,2,7,6.259637311
CHEMBL4277765,CCCCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,535.551,5.64452,2,7,6
CHEMBL4291822,Cc1c(OCC(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,535.551,5.50042,2,7,6
CHEMBL4281199,CCOc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,507.497,4.86432,2,7,6.354577731
CHEMBL4281612,COc1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,493.47,4.47422,2,7,6.458420756
CHEMBL4289491,Cc1c(O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,479.443,4.17122,3,7,6.168770306
CHEMBL4285034,Cc1c(C(=O)NCCCN2CCOCC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,633.656,3.91772,3,9,8.107905397
CHEMBL4292884,Cc1c(C(=O)NCCCN(C)C)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,591.619,4.14712,3,8,7.928117993
CHEMBL4281645,Cc1c(C(=O)N2CCN(C)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,589.603,3.85322,2,8,6.243363892
CHEMBL4292282,Cc1c(C(=O)N2CCC(O)CC2)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,590.587,4.06252,3,8,6.186419011
CHEMBL4285069,Cc1c(C(=O)NCCO)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,550.522,3.18772,4,8,6.872895202
CHEMBL4277130,Cc1c(C(=O)O)cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c12,active,507.453,4.16382,3,7,6
CHEMBL4288437,CCOC(=O)c1cn2ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c1C,active,535.507,4.64232,2,8,6
CHEMBL4286385,Cc1cc(Oc2ccnc(NC(=O)N3CCC(N4CCN(C)CC4)CC3)c2)ccc1NC(=O)C1(C(=O)Nc2ccc(F)cc2)CC1,active,629.737,4.92252,3,7,7.853871964
CHEMBL3989926,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1,active,629.689,6.5222,3,8,7.698970004
CHEMBL4446835,C=CC(=O)Nc1ccc(-n2nc3c(=O)[nH]nc(N)c3c2-c2oc3ccc(C)cc3c2C)cc1,active,440.463,3.84554,3,7,6
CHEMBL4541330,C=CC(=O)NCc1ccc(-n2nc3c(=O)[nH]nc(N)c3c2-c2oc3ccc(C)cc3c2C)cc1,active,454.49,3.52324,3,7,6
CHEMBL4553144,COc1ccc(-c2nn(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)cc2-c2ccncc2)cc1Cl,inactive,548.952,7.5344,1,5,5
CHEMBL3545307,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,active,552.541,5.74552,2,7,8.327902142
CHEMBL4587222,CCN1CCN(CCCOc2cc3nccc(Oc4c(F)cc(NC(=O)NN5C(=O)CSC5c5c(F)cccc5F)cc4F)c3cc2OC)CC1,active,728.769,6.3092,2,9,7.823908741
CHEMBL4475216,COC[C@@H](C)Nc1cc(NC(=O)N2CCCc3cc(CN4CCCCOC4=O)c(C=O)nc32)ncc1C#N,inactive,521.578,3.32468,2,9,5
CHEMBL4446681,CN(CCc1ccc(-c2ccccc2)cc1)Cc1cn(C)c2ccc(C(=O)Nc3ccc(F)cc3)cc12,inactive,491.61,6.9112,1,3,4.214670165
CHEMBL4441392,Cc1cc(=O)n2nc(SCc3ccc(F)cc3)nc2[nH]1,active,290.323,2.15742,1,5,6.692503962
CHEMBL4567599,Cc1cc(=O)n2nc(SCc3ccc(C(C)(C)C)cc3)nc2[nH]1,active,328.441,3.31582,1,5,7.187086643
CHEMBL4456976,Cc1cc(=O)n2nc(SCc3ccc(C(C)C)cc3)nc2[nH]1,active,314.414,3.14172,1,5,7.301029996
CHEMBL4435632,Cc1cc(=O)n2nc(SCc3cccc(C(F)(F)F)c3)nc2[nH]1,active,340.33,3.03712,1,5,7.026872146
CHEMBL4539566,Cc1ccc(CSc2nc3[nH]c(C)cc(=O)n3n2)cc1,active,286.36,2.32674,1,5,7.102372909
CHEMBL3818535,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3)nc2[nH]1,active,306.778,2.67172,1,5,6.946921557
CHEMBL4550473,Cc1cc(=O)n2nc(SCc3cccc(Cl)c3)nc2[nH]1,active,306.778,2.67172,1,5,7.036212173
CHEMBL4445265,Cc1cc(=O)n2nc(SCc3ccc([N+](=O)[O-])cc3)nc2[nH]1,active,317.33,1.92652,1,7,6.982966661
CHEMBL4565086,Cc1cc(=O)n2nc(SCc3cccc([N+](=O)[O-])c3)nc2[nH]1,active,317.33,1.92652,1,7,7.050609993
CHEMBL4570484,Cc1cc(=O)n2nc(SCc3ccc(Cl)cc3Cl)nc2[nH]1,active,341.223,3.32512,1,5,7.37675071
CHEMBL4533153,COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCCC1,active,626.682,5.8301,2,8,8.70333481
CHEMBL4519213,COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccccc4)cc3F)ccnc2cc1OCCCN1CCCC1,active,608.692,5.691,2,8,7.811915626
CHEMBL4435665,COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(C)cc4)cc3F)ccnc2cc1OCCCN1CCCCC1,active,636.746,6.38952,2,8,7.573326112
CHEMBL4575176,COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCCCC1,active,640.709,6.2202,2,8,8.235823868
CHEMBL4576201,COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccccc4)cc3F)ccnc2cc1OCCCN1CCCCC1,active,622.719,6.0811,2,8,8.005682847
CHEMBL4518545,COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(C)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1,active,638.718,5.23582,2,9,7.532836034
CHEMBL4535560,COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1,active,642.681,5.0665,2,9,8.333482019
